Rank,Category,Final_Score,Similarity_Score,Skill_Match_Score,Missing_Skills
658,ENGINEERING,2.566517676837743,0.8093109669110615,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'postgresql', 'apache spark', 'data pipelines']"
659,TEACHER,2.566422892127935,0.8091755601827643,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
660,HEALTHCARE,2.566363075196305,3.6662329645661504,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
661,ARTS,2.563456579742956,0.8049379710613657,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'postgresql', 'apache spark', 'data pipelines']"
662,HEALTHCARE,2.5620706837288743,0.8029581196126776,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
663,AVIATION,2.559304883723229,3.656149833890327,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
664,ADVOCATE,2.5478210552884533,0.7826015075549333,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
665,BUSINESS-DEVELOPMENT,2.546606350850594,3.638009072643706,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
666,PUBLIC-RELATIONS,2.541123011224449,0.7730328731777847,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
667,SALES,2.5397350005456905,3.628192857922415,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
668,AVIATION,2.5384891092907123,3.626413013272446,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
669,APPAREL,2.5383159177689762,0.7690227396699661,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
670,PUBLIC-RELATIONS,2.537165834072539,0.76737976296077,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
671,BUSINESS-DEVELOPMENT,2.5358633672440427,3.6226619532057756,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
672,BANKING,2.532050498104701,0.7600721401495727,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
673,HR,2.528145419983673,0.754493457119533,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
674,DIGITAL-MEDIA,2.5252715607659737,0.750387943951391,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
675,PUBLIC-RELATIONS,2.5233455015287554,0.7476364307553652,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
676,BANKING,2.5178045122093575,3.596863588870511,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
677,SALES,2.517281070725178,0.7389729581788254,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
678,PUBLIC-RELATIONS,2.516568730316779,0.7379553290239698,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
679,BANKING,2.5152154440958983,3.593164920136998,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
680,DIGITAL-MEDIA,2.512988940667698,0.732841343810997,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
681,PUBLIC-RELATIONS,2.5120543850091686,0.7315062642988125,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
682,BUSINESS-DEVELOPMENT,2.5113595425268884,3.5876564893241265,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
683,DIGITAL-MEDIA,2.5090589659154423,0.7272270941649178,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
684,CONSULTANT,2.5083562462929585,0.7262232089899411,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
685,ACCOUNTANT,2.5082342736348946,0.7260489623355639,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
686,PUBLIC-RELATIONS,2.5054570512535834,0.7220815017908333,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
687,HR,2.5050371419546202,0.721481631363743,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
688,FINANCE,2.5048155904656966,3.578307986379567,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
689,HR,2.503714494706955,0.7195921352956498,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
690,DIGITAL-MEDIA,2.50371180807254,0.7195882972464857,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
691,ENGINEERING,2.501328545434438,3.5733264934777687,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
692,ADVOCATE,2.501171182467414,0.7159588320963054,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
693,BANKING,2.499262167194207,0.7132316674202954,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
694,CHEF,2.4978338688878767,0.7111912412683954,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
695,CONSULTANT,2.4953102830497453,0.7075861186424937,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
696,CONSTRUCTION,2.486779145199617,0.6953987788565961,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
697,PUBLIC-RELATIONS,2.485681819208171,3.550974027440245,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
698,DIGITAL-MEDIA,2.484124669169609,0.6916066702422986,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
699,ACCOUNTANT,2.478453885199242,3.5406484074274887,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
700,HEALTHCARE,2.4773168814571314,0.6818812592244734,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
701,DESIGNER,2.4763474201749105,3.537639171678444,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
702,BUSINESS-DEVELOPMENT,2.4760329298374626,0.6800470426249465,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
703,DESIGNER,2.4758514785470136,0.6797878264957335,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
704,DIGITAL-MEDIA,2.4749195050717425,0.6784564358167747,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
705,DESIGNER,2.4731955125514387,3.5331364465020556,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
706,DESIGNER,2.4706146950519186,0.6723067072170266,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
707,HEALTHCARE,2.470610607657005,3.5294437252242927,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
708,SALES,2.469795974954155,3.528279964220222,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
709,DESIGNER,2.469698265119734,3.5281403787424774,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
710,DESIGNER,2.469422650935957,0.6706037870513669,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
711,FITNESS,2.4690024310067598,0.6700034728667994,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
712,DESIGNER,2.4678235317601906,0.6683193310859866,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
713,APPAREL,2.4653046591330208,0.6647209416186013,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
714,HEALTHCARE,2.462541428569058,0.6607734693843687,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
715,AVIATION,2.461503911618335,3.5164341594547643,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
716,DESIGNER,2.4611133456111016,0.6587333508730027,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
717,PUBLIC-RELATIONS,2.460292138952468,3.514703055646383,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
718,BPO,2.459006470248127,0.6557235289258962,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
719,HEALTHCARE,2.458351239060514,0.6547874843721626,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
720,CONSULTANT,2.4522591649489383,0.6460845213556259,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
721,ENGINEERING,2.45214520780656,3.5030645825808007,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
722,DESIGNER,2.452044958120578,0.6457785116008258,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
723,BUSINESS-DEVELOPMENT,2.4503138984143273,0.643305569163325,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
724,SALES,2.4495771595533693,3.4993959422190994,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
725,CONSTRUCTION,2.4478149707070505,0.6397356724386435,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
726,APPAREL,2.4453339482703247,0.6361913546718927,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
727,HR,2.4445988839834825,0.6351412628335462,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
728,HR,2.4410040442244627,0.6300057774635182,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
729,AUTOMOBILE,2.4379084896056504,0.6255835565795005,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
730,ADVOCATE,2.435796428860309,0.6225663269432986,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
731,DIGITAL-MEDIA,2.4353705817741447,0.6219579739630637,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
732,BUSINESS-DEVELOPMENT,2.4349616471387088,0.6213737816267267,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
733,PUBLIC-RELATIONS,2.434574027856992,0.6208200397957025,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
734,HR,2.4342664048787594,0.6203805783982278,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
735,DIGITAL-MEDIA,2.4221298058769007,0.603042579824144,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
736,APPAREL,2.4218004914184688,0.6025721305978129,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
737,BANKING,2.4205024074293133,0.6007177248990194,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
738,ENGINEERING,2.41842036665907,3.4548862380843857,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
739,ARTS,2.4169676634903428,3.452810947843347,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
740,ARTS,2.4142406338071356,0.591772334010194,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
741,SALES,2.4134486245264846,0.5906408921806919,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
742,TEACHER,2.4105956211767903,0.5865651731097007,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'postgresql', 'apache spark', 'data pipelines']"
743,DESIGNER,2.4105814038562294,0.5865448626517564,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
744,SALES,2.404501071276916,0.5778586732527372,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
745,BUSINESS-DEVELOPMENT,2.4007618813894354,0.5725169734134794,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
746,AVIATION,2.3959799173019647,0.5656855961456639,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
747,BUSINESS-DEVELOPMENT,2.3940327022621712,0.5629038603745306,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
748,HR,2.393605204509311,0.5622931492990154,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
749,DIGITAL-MEDIA,2.391332069573902,0.5590458136770031,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
750,DIGITAL-MEDIA,2.3909469373972363,0.5584956248531945,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
751,ENGINEERING,2.3895086563286063,3.4135837947551524,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
752,ACCOUNTANT,2.387179964122691,0.5531142344609874,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
753,INFORMATION-TECHNOLOGY,2.3868632820027273,3.409804688575325,0.0,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
754,DIGITAL-MEDIA,2.3864759427621247,0.5521084896601784,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
755,AUTOMOBILE,2.3831996528489245,0.5474280754984634,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
756,CHEF,2.3827633252027285,0.5468047502896124,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
757,PUBLIC-RELATIONS,2.3821404852925396,0.5459149789893426,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
758,PUBLIC-RELATIONS,2.3811617557611515,0.5445167939445025,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
759,PUBLIC-RELATIONS,2.3804880745866077,0.5435543922665828,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
760,ADVOCATE,2.377284390327605,0.5389777004680072,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
761,PUBLIC-RELATIONS,2.375359541755594,0.536227916793706,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
762,DESIGNER,2.374679209618819,0.5352560137411705,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
763,PUBLIC-RELATIONS,2.373398491697598,0.5334264167108546,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
764,AUTOMOBILE,2.372458537157935,0.5320836245113356,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
765,DESIGNER,2.3702960861823907,0.5289944088319869,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
766,DIGITAL-MEDIA,2.3686476891072488,0.5266395558674983,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
767,HEALTHCARE,2.367364892713702,0.5248069895910025,6.666666666666667,"['mysql', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'git', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
768,PUBLIC-RELATIONS,2.3668453080364027,0.5240647257662895,6.666666666666667,"['mysql', 'aws', 'data warehousing', 'etl', 'data warehouse', 'linux', 'pandas', 'sql', 'python', 'data pipeline', 'spark', 'postgresql', 'apache spark', 'data pipelines']"
